Gid,SE_T025_006,SE_T025_007,SE_T025_004,SE_T025_005,SE_T025_002,SE_T025_003,SE_T025_001,SE_T002_003,SE_T002_002,SE_T002_001,SE_T025_008,SE_T050_011,SE_T050_010,SE_T050_013,SE_T050_012,SE_T050_014,SE_T078_002,SE_T139_067,SE_T182_001,SE_T139_122,SE_T053_001,SE_T053_003,SE_T053_002,SE_T053_005,SE_T053_004,SE_T053_006,SE_T139_034,SE_T147_001,SE_T013_005,SE_T013_004,SE_T013_007,SE_T013_006,SE_T013_001,SE_T059_001,SE_T013_003,SE_T013_002,SE_T056_017,SE_T145_002,SE_T007_002,SE_T013_008,SE_T007_001,SE_T139_085,SE_T157_001,SE_T081_001,SE_T081_002,SE_T050_006,SE_T050_007,SE_T050_004,SE_T050_005,SE_T050_002,SE_T050_003,SE_T108_002,SE_T050_001,SE_T005_001,SE_T139_002,SE_T145_001,SE_T050_008,SE_T050_009,SE_T030_001,SE_T030_002,SE_T083_001,SE_T094_003,SE_T004_001,SE_T080_001,SE_T004_003,SE_T004_002,SE_T057_001,SE_T139_091,SE_T094_001,SE_T182_007,SE_T108_001,SE_T139_001,SE_T182_002,SE_T007_013,SE_T080_002,SE_T056_001,SE_T056_002,SE_T078_001
14000US21015070301,2.85,0,33.98,5.7,24.85,31.86,100.0,4.43374293626071,1305.894,5790,0.76,0,13.78,12.8,8.35,16.55,18.71,3.1,100.0,0,100.0,4.74,86.99,4.12,4.16,0,3.84,21,1.0,0,5.27,0,100.0,40973.7145390071,5.16,84.23,0.58,24.72,6.99,4.34,100.0,0,0.3944,100.0,16.71,5.21,5.83,1.64,3.21,7.33,11.52,52.78,100.0,100.0,4.43,100.0,3.72,10.06,100.0,22.32,16267,45.83,100.0,100.0,50.71,49.29,34647,88.63,100.0,0.58,100.0,100.0,6.34,0.38,3.24,100.0,7.76,100.0
14000US45041000300,5.7,0.74,32.83,12.24,15.28,33.09,100.0,13.1601381936905,319.9055,4210,0.13,0.11,18.21,11.09,8.06,7.73,39.9,3.08,100.0,0,100.0,19.54,68.38,6.95,5.13,0,12.31,24,0.19,0,0.19,0,100.0,49794.8415164699,80.24,19.1,0.31,11.05,2.68,0.29,100.0,0,0.4214,100.0,23.31,5.74,4.36,4.08,4.97,8.11,15.18,69.66,100.0,100.0,0,100.0,2.81,9.55,100.0,0,20084,26.04,100.0,100.0,54.56,45.44,40929,84.62,100.0,2.18,100.0,100.0,3.48,2.71,1.12,100.0,9.76,100.0
14000US48061011100,1.05,0.83,15.89,8.36,45.56,28.31,100.0,0.468968195991642,5143.206,2412,0,0,10.2,5.83,16.42,2.52,35.71,0.16,100.0,1.09,100.0,13.91,71.26,5.7,9.14,0,0,17,0,0.17,2.45,0,100.0,34899.1758241758,0.46,95.73,0.69,33.29,10.28,1.2,100.0,0,0.4907,100.0,10.58,10.6,8.74,5.17,2.78,5.3,14.83,19.29,100.0,100.0,0,100.0,6.09,11.52,100.0,1.02,11236,41.62,100.0,100.0,48.05,51.95,23220,98.75,100.0,1.92,100.0,100.0,11.54,1.87,8.38,100.0,20.19,100.0
14000US04013082016,9.04,0.61,30.55,12.74,15.44,30.95,100.0,2.00648497213114,1358.595,2726,0.67,1.16,13.77,5.65,13.38,14.62,18.72,0,100.0,0,100.0,15.39,73.47,6.96,4.18,0,22.37,30,6.9,0.92,16.14,0,100.0,75617.4581005587,8.84,62.22,0.84,16.93,6.86,4.99,100.0,0,0.3122,100.0,7.12,5.1,0.39,1.7,2.86,9.9,18.64,87.28,100.0,100.0,1.36,100.0,2.17,10.67,100.0,0,20488,29.75,100.0,100.0,50.44,49.56,74286,76.26,100.0,7.4,100.0,100.0,2.09,0.92,3.49,100.0,5.45,100.0
14000US04013082017,3.08,0.55,34.09,14.1,12.81,35.22,100.0,1.00563130022224,4867.589,4895,0.16,0,22.5,1.78,11.23,14.17,7.29,1.13,100.0,0,100.0,15.43,76.16,5.2,3.21,0,28.2,30,5.17,2.41,12.69,0,100.0,61326.1958997722,24.98,51.32,0,13.94,11.3,3.43,100.0,0,0.3106,100.0,4.18,2.86,1.95,4.25,1.13,9.84,14.35,90.8,100.0,100.0,1.5,100.0,5.03,10.92,100.0,9.63,17588,67.81,100.0,100.0,48.93,51.07,56705,69.17,100.0,1.67,100.0,100.0,3.8,0.47,3.95,100.0,3.26,100.0
14000US04013082010,0.78,1.29,22.38,7.83,43.09,24.63,100.0,0.501109271548749,8596.928,4308,0,0,9.28,6.63,14.97,16.3,27.71,0,100.0,1.11,100.0,8.84,83.98,4.31,2.87,0,6.74,23,2.83,1.39,22.05,0,100.0,43647.3826714801,4.13,63.83,0,33.82,5.66,5.76,100.0,0,0.3741,100.0,7.85,11.88,9.06,3.2,1.49,3.2,10.44,77.31,100.0,100.0,0,100.0,2.1,11.44,100.0,12.2,12254,51.08,100.0,100.0,46.33,53.67,33488,92.15,100.0,0.9,100.0,100.0,8.84,0.79,1.26,100.0,4.96,100.0
14000US24005440300,11.0,3.55,30.36,18.45,6.82,28.41,100.0,0.474346599289263,4247.949,2015,1.39,0,14.3,3.43,5.23,5.31,18.08,21.13,100.0,0,100.0,15.52,69.2,9.64,5.64,0,62.2,29,13.6,0,0.4,0.55,100.0,66142.7377220481,30.22,52.16,2.19,8.25,5.86,3.08,100.0,0,0.3832,100.0,8.88,3.19,3.76,0.74,2.12,17.16,29.08,85.55,100.0,100.0,5.06,100.0,1.47,14.22,100.0,0,31900,55.17,100.0,100.0,52.95,47.05,60031,11.61,100.0,0.52,100.0,100.0,8.67,3.97,2.3,100.0,6.9,100.0
14000US04013082012,4.72,0.39,34.8,6.47,19.51,34.1,100.0,1.12689054929984,5696.206,6419,0,0.64,14.01,6.16,13.28,7.86,20.05,0,100.0,0.83,100.0,12.23,75.64,4.66,6.51,0.97,24.17,28,6.56,2.4,15.27,0.16,100.0,67419.8395721925,9.21,59.53,0.43,17.84,8.91,6.89,100.0,0,0.2712,100.0,9.52,11.2,2.84,4.46,2.96,7.36,12.4,90.53,100.0,100.0,1.45,100.0,6.6,10.23,100.0,3.6,20951,35.03,100.0,100.0,51.32,48.68,61225,73.55,100.0,0.37,100.0,100.0,0.48,0.17,4.39,100.0,0.86,100.0
14000US01097007000,7.01,1.54,34.42,17.1,13.3,25.93,100.0,14.5278696271952,309.956,4503,0.7,0.29,16.38,6.84,12.69,6.18,43.55,0,100.0,0,100.0,13.07,72.46,3.73,10.74,0,0,23,0.29,0.53,0,0,100.0,82500.6366047745,3.02,92.47,5.73,11.32,2.31,3.69,100.0,0,0.4351,100.0,24.93,2.86,1.74,1.33,1.91,19.16,17.01,60.59,100.0,100.0,52.17,100.0,1.45,12.15,100.0,7.08,35410,22.6,100.0,100.0,46.92,53.08,62912,47.83,100.0,1.64,100.0,100.0,3.24,1.47,2.02,100.0,2.44,100.0
14000US04013082018,2.53,0.84,32.36,7.27,28.82,27.81,100.0,0.511954495542064,11094.74,5680,0.37,1.09,17.4,7.0,14.89,14.58,9.41,1.37,100.0,0.62,100.0,7.54,79.48,6.37,6.61,0,8.93,24,2.8,0,26.58,0,100.0,58231.8339100346,5.14,64.44,1.38,24.63,9.58,1.04,100.0,0,0.3308,100.0,5.88,2.15,5.28,1.95,0.39,10.63,10.32,85.64,100.0,100.0,2.13,100.0,1.25,13.06,100.0,20.35,16126,48.44,100.0,100.0,46.76,53.24,54549,86.94,100.0,2.56,100.0,100.0,3.18,0.07,3.74,100.0,4.29,100.0
14000US04013082019,10.73,2.3,39.72,18.32,12.19,16.59,100.0,0.675858729847397,4048.183,2736,0.16,0,17.57,3.47,6.94,8.19,28.49,0,100.0,14.6,100.0,17.5,70.14,7.15,5.21,0,10.48,27,0.99,0,7.79,0,100.0,90143.0167597765,13.82,75.66,2.01,11.08,3.44,1.75,100.0,2.86,0.3116,100.0,28.38,2.22,1.74,0.76,1.11,20.83,19.03,79.84,100.0,100.0,12.38,100.0,4.79,13.33,100.0,0,31257,29.05,100.0,100.0,41.85,58.15,82644,59.68,100.0,0.89,100.0,100.0,0.34,0.66,0.67,100.0,1.56,100.0
14000US40101000600,1.17,1.13,31.62,11.95,18.21,35.66,100.0,17.0879154652454,230.1627,3933,0.26,0,9.15,8.25,7.55,8.77,32.38,0,100.0,0,100.0,20.22,64.36,3.71,11.71,0,0,22,0,19.58,1.83,0,100.0,60101.3552068474,8.52,61.05,2.07,21.28,9.56,9.03,100.0,0,0.474,100.0,14.62,6.72,6.46,3.71,3.26,14.91,15.99,52.92,100.0,100.0,0,100.0,4.48,10.75,100.0,0,22017,19.4,100.0,100.0,53.06,46.94,48188,100.0,100.0,1.5,100.0,100.0,8.77,1.45,7.28,100.0,12.13,100.0
14000US08069001607,16.16,1.58,29.29,40.79,0,8.38,100.0,0.978635808351236,3816.537,3735,3.81,0,13.29,1.59,2.13,1.28,18.24,0,100.0,0,100.0,13.34,66.35,10.79,9.52,0,55.67,20,3.69,0.56,0,0,100.0,101363.01369863,0.62,88.7,6.85,0.99,4.42,6.43,100.0,0,0.3297,100.0,18.96,4.89,1.75,0.58,0.64,22.81,35.51,80.23,100.0,100.0,39.69,100.0,2.71,12.81,100.0,0,37921,19.03,100.0,100.0,52.18,47.82,90542,4.64,100.0,1.15,100.0,100.0,1.44,0.83,1.15,100.0,1.15,100.0
14000US06001405901,1.17,0,29.33,3.58,48.77,16.51,100.0,0.174745211174724,24567.2,4293,0.64,0,14.56,5.48,11.13,9.87,20.15,5.82,100.0,0,100.0,15.1,76.35,4.93,3.61,0,58.48,32,39.16,4.15,21.34,0,100.0,47058.8457899716,20.96,14.19,1.8,20.24,5.43,0.21,100.0,0,0.4924,100.0,11.83,13.9,5.29,2.29,8.78,0.6,3.25,73.68,100.0,100.0,0.25,100.0,13.42,11.43,100.0,0,12738,67.64,100.0,100.0,56.0,44.0,31607,35.45,100.0,1.99,100.0,100.0,18.83,1.07,4.07,100.0,11.64,100.0
14000US06001405902,2.97,0.44,14.43,12.31,48.64,21.16,100.0,0.188139867829503,16849.17,3170,0.05,0,10.0,6.72,9.24,12.14,22.05,3.08,100.0,0,100.0,10.61,74.43,7.25,6.95,0.76,68.36,27,49.56,0.98,16.31,2.33,100.0,46398.1441048035,9.97,16.34,0.76,20.44,4.73,4.51,100.0,1.8,0.4769,100.0,6.88,13.05,9.31,1.83,1.3,4.2,8.09,51.26,100.0,100.0,0.06,100.0,11.68,12.44,100.0,3.81,14264,74.02,100.0,100.0,51.04,48.96,32833,26.7,100.0,2.62,100.0,100.0,22.27,1.51,7.21,100.0,13.65,100.0
14000US12105011910,1.99,0,33.13,6.14,19.72,39.01,100.0,1.47965009876494,1125.266,1665,0,2.4,7.5,17.54,13.15,10.18,41.44,0,100.0,0,100.0,11.03,67.89,3.68,17.4,0,8.82,23,0.9,0.72,2.16,0,100.0,58673.4020618557,0.18,95.56,2.06,13.69,4.08,0.48,100.0,0,0.4211,100.0,23.09,4.67,2.97,1.98,2.4,5.37,13.15,41.56,100.0,100.0,1.76,100.0,1.7,16.97,100.0,0,19370,20.62,100.0,100.0,45.47,54.53,51375,89.41,100.0,4.33,100.0,100.0,1.03,0.84,2.27,100.0,6.19,100.0
14000US08069001603,12.49,1.08,28.58,29.25,7.81,18.13,100.0,1.23684163787631,4501.789,5568,2.66,0.5,13.46,1.56,8.65,11.21,17.44,5.3,100.0,9.19,100.0,17.67,64.85,6.15,11.33,0,10.25,20,2.07,1.62,2.59,0,100.0,84387.8461538462,1.04,86.93,4.92,12.52,4.85,5.77,100.0,0,0.4134,100.0,7.64,6.4,4.34,2.97,2.09,11.68,24.38,69.92,100.0,100.0,5.83,100.0,3.65,9.12,100.0,12.61,29758,20.56,100.0,100.0,47.49,52.51,73581,69.43,100.0,1.85,100.0,100.0,2.67,0.72,1.38,100.0,5.23,100.0
14000US06037240402,1.37,0,24.22,4.8,33.69,35.93,100.0,0.232162851719776,16858.86,3914,0,1.39,13.32,6.16,13.92,13.72,31.12,0,100.0,0,100.0,16.77,71.11,5.77,6.36,0,0.08,34,0.05,0.51,32.19,0,100.0,41235.1569506726,31.71,31.09,0,20.46,12.03,4.45,100.0,0,0.3977,100.0,11.84,3.58,11.6,3.11,1.59,7.89,14.71,66.95,100.0,100.0,0,100.0,3.45,5.57,100.0,18.02,12796,57.4,100.0,100.0,54.06,45.94,33297,99.92,100.0,5.74,100.0,100.0,11.48,1.25,6.37,100.0,11.03,100.0
14000US06037240401,0,0,24.53,9.28,41.05,24.96,100.0,0.267584251355605,20785.98,5562,0.18,0.86,11.82,10.76,10.01,14.75,16.86,0.43,100.0,0,100.0,9.4,71.3,0.71,18.6,0,1.03,33,0.63,0,44.28,0,100.0,42400.147275405,27.08,27.17,1.25,19.92,9.89,0.85,100.0,0,0.4734,100.0,5.96,10.26,12.13,3.54,0.96,3.44,8.94,86.86,100.0,100.0,0,100.0,1.06,11.47,100.0,0,11305,79.82,100.0,100.0,56.62,43.38,27917,98.54,100.0,0.66,100.0,100.0,15.98,0.34,17.97,100.0,12.44,100.0
14000US13301970400,3.34,1.21,16.7,8.2,26.47,43.83,100.0,86.4382012580753,32.86741,2841,0.25,1.44,14.59,16.31,12.09,14.3,43.35,0,100.0,0,100.0,18.43,65.26,6.43,9.88,0,76.74,27,1.55,0,0,0,100.0,40918.9716312057,64.52,32.63,0.62,12.77,4.68,1.3,100.0,0,0.5226,100.0,18.09,4.32,5.09,1.54,2.98,3.07,14.11,52.8,100.0,100.0,0,100.0,3.07,7.1,100.0,8.93,17807,44.59,100.0,100.0,53.08,46.92,23423,23.26,100.0,2.39,100.0,100.0,25.27,2.11,0.71,100.0,22.52,100.0
14000US37025041701,5.08,1.76,36.33,15.2,9.33,31.36,100.0,28.1950279306313,143.3231,4041,0.94,0.19,9.56,6.32,10.38,8.3,34.32,0,100.0,80.65,100.0,16.55,62.89,11.73,8.83,0,0,30,0,1.26,0.47,0,100.0,73152.3000707714,2.97,93.66,2.9,8.14,2.62,1.63,100.0,0,0.4179,100.0,22.43,11.05,0.68,3.57,4.87,8.4,22.92,66.05,100.0,100.0,6.45,100.0,0.82,12.93,100.0,0,26541,19.75,100.0,100.0,49.81,50.19,57092,12.9,100.0,3.04,100.0,100.0,1.49,1.91,1.06,100.0,7.5,100.0
14000US37025041702,4.74,1.06,34.28,11.26,14.03,34.05,100.0,39.8551499080305,86.13692,3433,0.57,0,20.48,5.48,14.44,6.61,47.57,70.73,100.0,0,100.0,26.03,59.17,5.41,9.39,0,20.73,33,0.5,0,0,0,100.0,64549.6763754045,5.56,93.56,4.53,13.2,3.99,0.38,100.0,0,0.4204,100.0,30.58,3.2,1.99,0.64,9.39,6.76,21.76,60.95,100.0,100.0,8.54,100.0,1.49,7.75,100.0,0,24368,20.23,100.0,100.0,51.27,48.73,57647,0,100.0,6.23,100.0,100.0,2.75,2.65,0,100.0,4.29,100.0
14000US33011002800,6.49,0.71,30.56,13.62,16.46,30.68,100.0,7.05306433852203,1135.251,8007,1.48,0.38,17.27,6.03,8.03,3.93,30.21,3.07,100.0,61.04,100.0,20.7,56.78,15.94,6.58,0,2.11,22,0.36,0,0.74,0,100.0,82564.5867768595,2.07,95.58,3.72,6.03,3.46,1.25,100.0,0,0.4401,100.0,19.46,4.2,3.65,3.7,0.6,13.01,21.5,71.92,100.0,100.0,19.58,100.0,4.93,12.76,100.0,1.55,26946,27.15,100.0,100.0,56.1,43.9,65611,14.2,100.0,1.36,100.0,100.0,3.76,3.55,2.23,100.0,7.44,100.0
14000US34031124500,3.01,0.87,26.25,19.37,14.12,36.0,100.0,0.65626751938619,9109.09,5978,0.38,0,19.75,6.78,7.5,6.33,32.06,0.9,100.0,0.84,100.0,12.5,80.18,2.29,5.03,0,22.43,31,5.3,1.49,8.98,0,100.0,67831.09058927,7.64,74.46,1.58,9.43,4.93,2.12,100.0,0,0.4042,100.0,14.34,2.4,3.46,3.63,0.31,11.5,26.19,67.41,100.0,100.0,29.4,100.0,1.64,10.51,100.0,0,27740,56.82,100.0,100.0,56.46,43.54,52557,46.43,100.0,2.2,100.0,100.0,12.66,0.47,3.08,100.0,6.38,100.0
14000US42011000600,10.54,1.35,24.19,16.72,13.24,33.49,100.0,0.569219625727996,5981.874,3405,0.47,0.36,17.11,8.05,4.91,11.37,31.31,2.3,100.0,0,100.0,7.22,76.38,12.14,4.26,0,13.13,20,1.82,1.0,2.03,0,100.0,66858.4736251403,11.1,72.48,5.05,8.75,3.64,11.57,100.0,0,0.3954,100.0,20.88,8.76,3.61,1.89,1.89,9.77,14.86,65.62,100.0,100.0,1.15,100.0,6.57,10.83,100.0,0.81,19926,35.69,100.0,100.0,50.66,49.34,49976,83.41,100.0,0,100.0,100.0,4.15,1.09,1.91,100.0,1.57,100.0
14000US08069001608,13.99,6.48,22.56,38.69,2.48,10.72,100.0,6.1319967505641,909.6548,5578,5.09,0,12.1,2.02,3.18,2.06,14.88,5.8,100.0,2.11,100.0,14.66,63.5,6.81,15.03,0,49.08,20,6.06,0.59,1.42,0.09,100.0,146922.22860425,0.13,87.04,21.83,6.1,5.34,4.68,100.0,0,0.4291,100.0,20.33,3.43,1.73,0,1.11,17.26,38.36,77.68,100.0,100.0,17.41,100.0,3.43,15.32,100.0,2.8,45978,16.89,100.0,100.0,50.74,49.26,116953,25.59,100.0,1.78,100.0,100.0,0,0.52,3.16,100.0,0.46,100.0
14000US28049002400,8.58,0.35,31.44,9.76,22.63,26.92,100.0,1.23709183208571,3295.633,4077,0.31,0,11.51,4.13,5.62,14.69,33.33,100.0,100.0,0,100.0,18.82,74.0,3.45,3.72,0,0,18,0,0,0,0,100.0,37136.8381804623,98.75,0.34,0,20.43,11.87,0.91,100.0,0,0.3982,100.0,18.57,7.04,9.41,6.09,5.15,10.56,11.51,44.91,100.0,100.0,0,100.0,4.27,10.02,100.0,13.36,12986,55.33,100.0,100.0,51.93,48.07,31210,0,100.0,0,100.0,100.0,13.27,2.35,11.04,100.0,11.41,100.0
14000US22063040202,7.79,0.42,16.64,10.21,19.29,45.65,100.0,98.3913006546749,45.85771,4512,0,0.73,16.74,7.64,21.37,5.2,26.95,0,100.0,0,100.0,16.43,72.28,4.11,7.18,0,100.0,35,0.66,0,0,0,100.0,65377.0142180095,0.11,94.1,4.74,11.84,5.94,5.12,100.0,0,0.4826,100.0,19.85,5.2,3.48,0.83,0.78,18.15,13.62,51.9,100.0,100.0,0,100.0,2.13,4.11,100.0,8.09,25531,18.72,100.0,100.0,48.54,51.46,46176,0,100.0,2.67,100.0,100.0,4.68,1.53,0.83,100.0,8.77,100.0
14000US22063040201,0.51,0.07,20.21,7.66,31.12,40.26,100.0,56.7932824399186,115.7883,6576,0.16,0,8.45,10.02,16.36,11.93,21.62,0,100.0,0,100.0,12.13,69.28,7.41,9.07,2.11,0,35,0,0,0,0.12,100.0,57156.5725413827,3.91,95.97,0.63,14.63,8.06,0,100.0,0,0.4032,100.0,15.04,1.33,5.59,3.93,3.31,10.85,14.62,49.14,100.0,100.0,0,100.0,4.89,8.74,100.0,10.29,19569,15.29,100.0,100.0,49.01,50.99,48586,0,100.0,3.16,100.0,0,6.38,0.75,0.63,100.0,6.18,100.0
14000US27061480400,6.62,1.89,36.59,14.39,8.01,31.96,100.0,673.561607235246,5.64759,3804,0.54,3.08,8.1,8.7,16.27,5.02,49.79,0,100.0,0,100.0,14.99,65.66,7.1,11.78,0.47,11.76,34,0,1.92,0,0,100.0,68908.8793631353,0.76,94.95,2.08,5.39,3.0,2.37,100.0,0,0.3741,100.0,33.93,5.62,3.28,3.48,1.61,12.45,23.29,50.39,100.0,100.0,52.94,100.0,0.67,8.43,100.0,2.25,29548,5.94,100.0,100.0,47.27,52.73,55820,35.29,100.0,3.25,100.0,100.0,1.22,1.74,2.45,100.0,2.82,100.0
14000US12095014200,3.65,0.41,25.09,7.72,20.92,41.72,100.0,3.02963836125882,3316.567,10048,0.49,0,19.18,8.37,10.79,11.6,32.44,1.68,100.0,0,100.0,3.37,90.05,1.02,5.09,0.47,9.07,26,3.92,0,9.52,0,100.0,43526.3344051447,22.33,61.47,0,27.1,6.97,2.75,100.0,0,0.3722,100.0,14.31,9.97,3.57,2.67,2.04,6.87,10.54,68.26,100.0,100.0,3.89,100.0,1.79,12.62,100.0,0,15039,48.75,100.0,100.0,50.55,49.45,34734,85.35,100.0,0.77,100.0,100.0,7.2,0.5,4.15,100.0,7.4,100.0
14000US47155081101,7.46,0.37,29.09,10.31,12.94,38.45,100.0,7.73780187398552,253.0434,1958,1.39,0,5.2,12.54,8.15,2.24,44.52,0,100.0,0,100.0,9.17,72.38,0.82,17.13,0.51,35.17,18,3.32,0.26,1.58,0,100.0,68108.6898395722,0.41,92.7,6.82,26.51,8.63,1.74,100.0,0,0.5613,100.0,14.57,8.15,11.62,0,1.94,17.23,9.07,59.23,100.0,100.0,15.52,100.0,6.22,17.64,100.0,0,26753,47.86,100.0,100.0,51.48,48.52,40806,49.31,100.0,0,100.0,100.0,6.15,1.79,0,100.0,13.1,100.0
14000US47155081102,2.35,2.93,35.78,12.17,20.65,25.08,100.0,15.2936785807502,247.2917,3782,1.04,0,7.13,6.21,5.29,7.72,45.75,0,100.0,8.51,100.0,9.13,71.06,2.59,17.22,0,0,19,0,0.34,0,0,100.0,45129.7631862217,0,99.26,0.48,21.18,3.17,0.4,100.0,0,0.422,100.0,12.38,10.69,10.69,0.7,1.84,14.52,10.1,58.88,100.0,100.0,72.34,100.0,8.53,16.58,100.0,0,22564,37.57,100.0,100.0,48.2,51.8,34798,19.15,100.0,1.29,100.0,100.0,0.48,2.04,0.97,100.0,9.31,100.0
14000US17043844902,21.17,8.04,26.69,27.04,3.21,11.53,100.0,1.13882072040488,3774.08,4298,2.31,0,10.66,1.49,2.77,0.43,35.97,0,100.0,0,100.0,3.73,69.26,13.43,13.59,0,34.08,30,2.98,0.21,0.19,0,100.0,151318.75,0.81,95.11,25.86,2.14,4.07,0.7,100.0,0,0.5162,100.0,19.55,5.43,1.49,1.01,0.43,29.36,32.92,66.78,100.0,100.0,55.31,100.0,1.28,12.73,100.0,0,58065,28.62,100.0,100.0,52.79,47.21,106957,10.61,100.0,1.04,100.0,100.0,16.73,1.21,0,100.0,7.05,100.0
14000US18019050603,5.59,1.09,33.4,10.96,13.55,35.41,100.0,2.29117934137147,2820.818,6463,0,0,14.67,11.64,3.5,20.18,29.35,4.75,100.0,0,100.0,7.47,76.0,12.22,4.32,0,10.3,22,1.18,0.31,1.41,0,100.0,54413.6755485893,11.91,83.15,1.57,21.92,6.95,2.04,100.0,0,0.3886,100.0,16.89,4.35,3.88,1.05,3.21,13.41,16.04,75.4,100.0,100.0,2.57,100.0,3.53,4.55,100.0,20.0,22833,41.54,100.0,100.0,52.89,47.11,46257,82.38,100.0,1.1,100.0,100.0,6.58,0.22,1.02,100.0,8.31,100.0
14000US18019050605,6.88,0.63,32.93,19.56,4.35,35.66,100.0,4.04278205149985,1480.169,5984,0,0,14.88,10.39,4.0,6.75,31.79,0,100.0,0,100.0,11.01,66.42,14.71,7.86,0,16.94,20,0,0.47,0,0,100.0,69689.6069868996,10.46,87.58,2.1,8.94,5.21,1.49,100.0,0,0.3674,100.0,26.59,2.23,0.75,2.72,2.95,15.01,21.46,79.82,100.0,100.0,33.06,100.0,2.2,16.68,100.0,0,27684,16.9,100.0,100.0,55.1,44.9,55100,50.0,100.0,3.28,100.0,100.0,7.82,2.29,2.4,100.0,2.53,100.0
14000US18019050604,3.01,0.71,41.05,15.81,6.1,32.06,100.0,2.62289748060609,2309.659,6058,1.25,0,17.61,10.93,5.93,13.86,33.91,20.63,100.0,0,100.0,11.32,75.89,4.57,8.21,0,22.22,20,0.46,0,1.67,0,100.0,65684.6323205636,9.84,82.59,1.32,5.07,11.08,5.45,100.0,0,0.3372,100.0,25.41,3.07,8.5,2.25,3.36,9.86,9.25,72.77,100.0,100.0,57.14,100.0,3.18,12.21,100.0,0,25205,14.13,100.0,100.0,51.49,48.51,60964,0,100.0,1.54,100.0,100.0,0.62,1.52,1.94,100.0,1.37,100.0
14000US18019050606,5.35,0.93,36.73,15.28,9.49,29.6,100.0,1.76114329487241,2500.081,4403,2.61,0,18.78,5.47,8.43,5.42,40.49,0,100.0,0,100.0,11.98,75.51,4.73,7.44,0.34,55.47,26,4.88,0,0.82,0,100.0,82067.4295774648,7.99,81.63,2.76,5.97,4.77,4.68,100.0,0,0.4224,100.0,31.16,4.44,1.08,2.61,1.82,17.5,20.06,59.66,100.0,100.0,3.24,100.0,4.48,9.91,100.0,0,33335,13.44,100.0,100.0,52.56,47.44,59485,41.3,100.0,1.0,100.0,100.0,2.29,2.38,0,100.0,1.47,100.0
14000US04025000402,12.35,1.92,38.8,29.32,2.27,13.44,100.0,2.93587383416448,1682.974,4941,1.92,0,9.55,6.39,12.78,1.58,59.47,0,100.0,22.77,100.0,26.12,40.48,22.2,11.2,0,40.59,17,2.21,0.22,0,0,100.0,68810.6013363029,0.36,94.74,2.54,7.1,0.85,2.47,100.0,0,0.3866,100.0,38.93,0.96,1.72,2.27,0.89,8.93,47.42,57.75,100.0,100.0,9.24,100.0,1.79,5.7,100.0,0,31880,14.92,100.0,100.0,49.38,50.62,56725,27.39,100.0,0.62,100.0,100.0,4.05,5.02,1.43,100.0,2.32,100.0
14000US21025920200,6.55,1.6,25.86,8.67,24.4,32.92,100.0,72.307757410459,29.96912,2167,0,0.84,10.83,5.49,8.02,8.72,43.53,0,100.0,0,100.0,30.8,55.56,9.99,3.66,0,0,20,0,0,0,0,100.0,42714.0845070423,1.8,98.2,0,9.37,10.52,0,100.0,0,0.5104,100.0,19.85,5.06,7.88,3.23,4.92,6.19,28.55,31.68,100.0,100.0,0,100.0,3.09,7.17,100.0,0,16307,25.22,100.0,100.0,48.64,51.36,29330,0,100.0,2.69,100.0,0,6.27,1.38,4.1,100.0,19.97,100.0
14000US04025000401,8.37,1.89,47.82,13.9,7.94,14.56,100.0,3.06229681373041,2014.828,6170,5.51,0,21.57,1.0,1.37,5.84,58.41,0,100.0,18.43,100.0,16.69,62.38,10.81,10.12,0,38.71,17,1.54,0.28,0.96,0.31,100.0,63530.0638226402,0.16,94.55,2.49,5.04,2.54,2.2,100.0,0,0.4141,100.0,39.07,5.61,5.34,1.6,0.73,13.04,20.98,56.57,100.0,100.0,12.9,100.0,5.38,17.56,100.0,3.97,31057,34.09,100.0,100.0,53.4,46.6,50051,29.95,100.0,0,100.0,100.0,5.01,4.26,0,100.0,6.95,100.0
14000US19113000600,4.28,1.1,43.42,20.65,4.1,26.43,100.0,2.13942535641092,1408.79,3014,0,0,16.05,11.12,6.32,4.32,31.62,0,100.0,0,100.0,8.69,80.12,8.57,2.61,0,100.0,15,0.4,0.07,0,0,100.0,57818.9189189189,4.58,91.57,0.74,4.8,4.71,3.38,100.0,0,0.3338,100.0,20.81,5.17,1.4,1.28,2.37,9.42,23.04,67.48,100.0,100.0,0,100.0,1.03,18.48,100.0,0,28938,33.51,100.0,100.0,54.41,45.59,53304,0,100.0,0,100.0,100.0,6.82,4.48,3.92,100.0,0.54,100.0
14000US18135951900,6.97,0.77,26.04,8.39,12.57,43.93,100.0,50.2886932294667,90.77587,4565,1.33,0.71,13.64,13.68,11.51,7.15,33.91,0,100.0,0,100.0,13.3,70.36,7.58,8.29,0.47,58.62,29,0.37,0,0.22,0,100.0,52569.6635120925,0,98.44,0.21,13.97,4.29,0.96,100.0,0,0.353,100.0,21.92,4.92,4.59,2.23,3.03,9.85,16.9,60.93,100.0,100.0,41.38,100.0,4.26,7.53,100.0,0.87,22229,21.14,100.0,100.0,51.68,48.32,45368,0,100.0,2.79,100.0,100.0,4.1,3.22,1.47,100.0,4.42,100.0
